new_id	phase	C__Actinobacteria	C__Gammaproteobacteria	C__Betaproteobacteria	C__Flavobacteriia	C__Bacilli	C__Bacteroidia	C__Chloroplast	C__Clostridia	C__Alphaproteobacteria	P__Parcubacteria	C__Fusobacteriia	C__Sphingobacteriia	C__Negativicutes	K__Bacteria	P__Firmicutes	C__Cyanobacteria	C__Erysipelotrichia	NA	C__Deltaproteobacteria	P__Proteobacteria	P__Bacteroidetes	C__Cytophagia	C__Epsilonproteobacteria	P__SR1	P__Candidatus_Saccharibacteria	C__Verrucomicrobiae	C__Deferribacteres	C__Thermomicrobia	P__Chloroflexi	C__Chloroflexia	C__Acidobacteria_Gp6	C__Acidobacteria_Gp4	C__Spirochaetia	C__Deinococci	C__Acidobacteria_Gp3	C__Fibrobacteria	C__Mollicutes	C__Acidobacteria_Gp1	C__Planctomycetia	C__Oligoflexia	C__Acidobacteria_Gp16	C__Thermoleophilia	P__Verrucomicrobia	C__Armatimonadia	P__Cyanobacteria.Chloroplast	P__Actinobacteria	C__Chitinivibrionia	C__Gemmatimonadetes	C__Nitrospira	P__Planctomycetes	C__Anaerolineae	P__Latescibacteria	C__Endomicrobia	C__Dehalococcoidia	C__Subdivision3	C__Acidobacteria_Gp5	C__Caldilineae	C__Holophagae	C__Spartobacteria	C__Phycisphaerae	C__Ignavibacteria	C__Armatimonadetes_gp2	P__Microgenomates	C__Candidatus_Cloacamonas	C__Synergistia	P__candidate_division_WPS.1	C__Opitutae	C__Acidobacteria_Gp17	C__Acidobacteria_Gp22	C__Armatimonadetes_gp5	C__Acidobacteria_Gp2	C__Caldisericia	C__Acidobacteria_Gp10	C__Acidobacteria_Gp7	C__Chlamydiia	C__Acidobacteria_Gp23	C__Fimbriimonadia	P__Acidobacteria	C__Armatimonadetes_gp4	P__Lentisphaerae
2020-023_PSC_0459	BL	31	199	123	57	0	186	18	10	8	62	0	0	0	0	0	0	0	13	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0460	BL	1872	3040	1100	59	439	808	2736	631	1415	937	121	125	0	873	0	0	0	0	300	202	245	243	0	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0463	BL	103	437	256	100	6	581	15	191	166	32	0	18	0	74	24	0	0	0	8	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0466	BL	1088	6001	1185	7554	755	259	704	1087	827	487	0	131	9	1356	0	38	0	0	810	253	262	392	0	0	74	0	0	0	0	0	0	103	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0467	BL	517	173	176	711	702	0	30	223	208	44	0	30	0	39	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0468	BL	11	2	69	5	12	3	8	13	18	5	0	3	0	11	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0469	BL	755	388	1272	494	1285	1385	471	1461	690	804	0	536	0	279	0	0	0	18	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0472	BL	564	737	460	1785	821	1087	328	191	120	59	47	17	118	116	0	0	5	10	37	85	32	80	0	33	9	0	0	0	0	0	13	10	6	6	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0474	BL	118	194	39	18	39	59	15	65	11	11	0	0	28	40	0	0	30	0	0	0	74	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0476	BL	404	289	1718	0	535	15343	18	9130	1162	218	0	90	1611	174	247	0	164	0	349	110	0	0	221	0	142	0	0	0	0	0	0	926	0	0	0	0	0	0	0	85	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0481	BL	1631	10293	5682	666	406	3006	153	2348	1063	15	0	723	0	834	0	0	0	0	0	0	0	0	0	0	160	3	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0482	BL	221	686	1528	3	227	0	603	397	0	831	0	0	0	868	0	85	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0484	BL	111	160	73	0	15	129	93	137	39	53	0	9	46	120	36	0	0	0	18	21	7	4	13	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0486	BL	2567	1743	1263	534	2109	0	864	1021	775	484	0	443	0	475	0	229	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0487	BL	1217	2492	2980	14074	114	1069	491	9196	654	252	0	235	613	1825	0	0	483	21	550	577	122	556	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0488	BL	1735	148	523	142	2254	243	82	2819	385	110	0	124	152	61	0	23	0	14	220	19	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0490	BL	130	223	345	823	99	0	73	29	99	98	0	0	8	111	8	0	0	0	0	20	43	20	6	0	19	3	0	0	0	0	0	17	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0491	BL	3361	2952	2551	682	72	1219	1830	1661	854	542	0	157	0	1348	0	0	86	361	592	156	139	0	174	97	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0492	BL	89	27	53	0	87	69	14	85	2	5	0	20	0	22	0	6	0	26	13	0	0	0	0	0	10	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0493	BL	1694	224	1327	625	821	0	710	1469	1478	1112	0	0	0	1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0494	BL	737	546	758	0	314	698	75	343	67	413	0	0	190	173	0	38	0	24	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0495	BL	115	245	91	22	19	107	9	124	10	15	0	4	17	59	3	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0497	BL	6859	1416	2929	1300	4072	369	998	2127	2489	1112	0	635	0	1151	0	0	347	23	470	181	285	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0498	BL	98	162	310	284	11	85	185	300	129	86	0	12	0	145	0	0	45	10	0	0	0	38	0	0	93	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0500	BL	148	398	160	202	72	161	270	115	35	64	0	0	0	355	0	0	0	25	54	44	0	3	8	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0501	BL	2928	1170	1465	1475	3332	247	125	719	4018	138	0	36	47	69	268	0	512	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0502	BL	2017	1718	1805	177	3730	769	174	4858	703	401	0	3	0	918	271	0	0	105	0	34	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0504	BL	104	92	118	187	71	58	0	51	39	13	0	3	0	27	0	6	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
2020-023_PSC_0507	BL	798	397	377	434	566	222	78	705	249	64	0	0	0	271	0	0	0	0	52	31	134	0	0	0	8	10	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0509	BL	16	3	9	0	3	141	0	191	11	3	0	0	66	7	25	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0510	BL	1269	1127	605	176	2398	467	322	821	248	25	0	0	0	144	0	0	0	53	0	252	42	0	7	0	176	4	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0513	BL	1332	2935	1054	581	528	138	452	1165	1050	328	0	0	0	1172	0	0	0	0	423	78	0	149	0	0	272	0	0	0	0	0	0	0	0	61	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0516	BL	283	183	55	75	177	63	91	267	303	159	103	41	17	264	0	0	0	29	6	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0517	BL	969	10605	1801	69	349	4	1038	0	336	265	0	2	0	408	0	179	0	0	0	84	0	168	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0518	BL	0	24	56	14	2	50	0	0	23	4	0	5	0	5	0	0	0	8	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0519	BL	87	119	126	0	8	31	111	116	48	57	0	21	0	103	5	0	0	18	46	15	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0520	BL	186	576	119	511	19	0	32	210	36	70	0	0	0	66	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0521	BL	478	752	614	5923	100	209	324	134	4670	121	0	78	0	293	0	0	0	0	92	73	104	84	29	24	17	8	0	0	0	6	0	0	19	0	79	0	10	0	10	0	9	0	14	13	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0522	BL	1240	419	780	509	162	0	0	253	370	103	0	16	0	1335	0	0	0	31	0	7	0	233	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0523	BL	5247	23473	3584	1068	558	1058	2106	6405	3817	2352	0	304	0	378	0	0	0	0	258	851	143	9	0	0	1543	0	0	0	0	0	0	0	0	5	292	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0524	BL	2550	1238	2236	2427	1834	5064	658	3186	1657	204	0	339	189	659	0	114	1182	21	0	0	0	197	0	0	95	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0526	BL	376	2492	2592	7765	342	293	444	266	721	433	0	174	143	1093	0	0	0	35	272	322	92	260	0	0	363	6	0	0	0	0	0	0	46	0	106	0	89	0	12	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0529	BL	206	19	123	129	361	161	539	263	31	53	0	18	0	84	0	8	0	3	13	6	19	41	0	0	27	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0530	BL	5764	1792	2635	474	337	87	1798	233	3640	69	0	444	0	552	0	2	0	0	209	285	0	65	416	0	113	0	0	995	939	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0531	BL	1135	3394	5950	2527	299	0	6693	2031	2991	483	0	12	0	1165	292	578	0	0	304	295	0	18	440	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0533	BL	1053	1162	294	438	529	639	129	863	356	55	0	40	0	153	0	13	0	0	69	3	140	24	0	0	21	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0535	BL	24	66	184	22	22	3646	0	2665	6	22	0	0	784	40	24	0	0	4	17	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0536	BL	7	128	50	25	44	13	19	22	9	8	0	0	0	18	0	0	0	6	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0537	BL	1636	1233	1457	0	821	1857	273	686	557	275	0	127	0	669	115	0	0	4	0	200	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0538	BL	122	10	41	11	33	31	0	58	0	15	0	4	0	9	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0540	BL	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0541	BL	1631	997	342	510	944	740	218	1149	584	78	114	0	498	160	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0542	BL	253	23	46	13	45	266	162	200	9	6	87	0	17	7	25	0	0	0	0	7	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0545	BL	79	127	238	63	62	17	0	24	126	35	0	0	0	46	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0546	BL	2713	1253	967	0	1945	714	121	1014	334	100	0	116	351	677	0	0	58	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0548	BL	305	3148	4985	4	471	2974	264	3839	1458	726	0	173	300	1350	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0552	BL	2216	2221	10211	987	3864	668	673	487	285	1716	0	912	0	1792	0	0	497	265	0	353	0	0	0	392	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0553	BL	1028	4662	6411	16688	1714	383	962	580	2095	1763	0	518	0	2344	0	0	0	0	839	1586	347	277	209	176	454	182	0	0	0	0	0	0	212	0	97	0	0	0	73	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0555	BL	70	119	113	53	35	52	36	37	22	0	0	18	0	56	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0556	BL	179	287	204	0	255	711	0	157	83	15	0	0	0	291	0	0	0	0	0	73	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0557	BL	137	268	265	664	43	221	36	60	155	25	0	22	0	117	0	0	0	0	0	35	10	27	0	0	0	6	0	0	0	0	0	31	17	0	12	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0558	BL	2225	646	358	0	9724	0	104	616	206	39	0	20	0	308	78	25	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0559	BL	39	513	146	34	50	0	228	51	75	89	0	0	5	283	0	0	19	38	0	31	0	23	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0560	BL	12	19	90	0	23	118	27	63	22	3	0	0	0	15	5	0	0	17	8	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0562	BL	7	89	75	11	0	62	0	65	7	7	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0563	BL	2840	1381	2392	1028	425	205	0	2205	1482	318	0	0	0	304	0	0	0	127	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0564	BL	5743	3569	6366	345	3511	776	0	3319	891	2006	0	610	0	1844	333	0	0	0	611	489	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0565	BL	2072	2465	3912	0	1944	1052	5	1111	635	398	0	93	0	513	0	0	0	129	376	936	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0567	BL	0	2363	229	32	193	489	230	481	139	234	0	196	0	481	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0569	BL	40	94	55	0	22	32	25	16	10	6	0	3	0	27	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0570	BL	148	52	265	53	73	8	14	32	171	20	0	0	0	99	0	0	0	13	8	12	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0571	BL	3331	2647	926	676	1087	183	758	1522	2788	267	0	42	0	1012	0	0	0	0	0	163	0	0	0	0	223	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0572	BL	2756	3379	4541	13545	22647	1419	325	736	1260	259	0	1205	383	1361	181	0	0	0	385	599	35	287	200	0	56	50	0	0	0	22	0	112	88	0	0	0	0	0	92	0	0	0	46	55	0	0	0	0	0	0	90	0	0	0	0	0	0	92	0	0	0	0	0	0	20	0	0	0	0	25	0	0	0	0	14	0	0	0	0	0
