new_id	phase	F__Flavobacteriaceae	F__Bacillaceae_1	F__Oxalobacteraceae	K__Bacteria	F__Propionibacteriaceae	F__Comamonadaceae	F__Cryomorphaceae	F__Burkholderiaceae	F__Sphingomonadaceae	F__Staphylococcaceae	F__Campylobacteraceae	F__Rhodobacteraceae	F__Enterobacteriaceae	F__Moraxellaceae	F__Bacillariophyta	P__Parcubacteria	F__Pseudomonadaceae	F__Veillonellaceae	F__Microbacteriaceae	F__Cytophagaceae	F__Bacteroidaceae	F__Cryptomonadaceae	F__Oligoflexaceae	F__Lactobacillaceae	P__Proteobacteria	F__Brucellaceae	F__Methylobacteriaceae	F__Vibrionaceae	F__Streptophyta	F__Chlorophyta	C__Gammaproteobacteria	F__Rikenellaceae	F__Corynebacteriaceae	F__Lachnospiraceae	C__Alphaproteobacteria	O__Blastocatella	F__Demequinaceae	F__Caulobacteraceae	F__Saprospiraceae	F__Prevotellaceae	F__Alcaligenaceae	C__Deltaproteobacteria	F__Streptococcaceae	F__Coriobacteriaceae	F__Enterococcaceae	F__Polyangiaceae	F__Porphyromonadaceae	C__Bacilli	O__Rhizobiales	F__Neisseriaceae	F__Burkholderiales_incertae_sedis	F__Hyphomicrobiaceae	F__Legionellaceae	F__GpI	C__Cyanobacteria	F__Bacteriovoracaceae	F__Acetobacteraceae	P__Cyanobacteria.Chloroplast	F__Micrococcaceae	F__Pasteurellaceae	F__Segniliparaceae	F__Erythrobacteraceae	F__Gemmatimonadaceae	F__Ruminococcaceae	F__Carnobacteriaceae	O__Burkholderiales	F__Solirubrobacteraceae	F__Listeriaceae	P__Candidatus_Saccharibacteria	F__Bacillales_Incertae_Sedis_X	O__Actinomycetales	P__Firmicutes	P__Bacteroidetes	F__Ectothiorhodospiraceae	F__Clostridiaceae_1	C__Actinobacteria	F__Chitinophagaceae	F__Bradyrhizobiaceae	F__Methylophilaceae	F__Phyllobacteriaceae	F__Rhizobiaceae	F__Flammeovirgaceae	O__Myxococcales	F__GpVIII	F__Rickettsiaceae	F__Nocardiaceae	F__GpIIa	O__Gp6	F__Hydrogenophilaceae	O__Gp3	F__Bacillales_Incertae_Sedis_XI	O__Cytophagales	F__Coxiellaceae	F__Deinococcaceae	F__Rhizobiales_incertae_sedis	F__Thermodesulfobiaceae	F__Intrasporangiaceae	F__Desulfuromonadaceae	F__Aurantimonadaceae	F__Alteromonadaceae	F__Armatimonadaceae	F__Mycoplasmataceae	F__Caldilineaceae	F__Xanthomonadaceae	F__Labilitrichaceae	F__Verrucomicrobiaceae	O__Chloroplast	F__Rhodocyclaceae	P__SR1	F__Erysipelotrichaceae	F__Peptostreptococcaceae	C__Acidobacteria_Gp4	F__Bdellovibrionaceae	F__Actinomycetaceae	F__Gaiellaceae	F__Spirillaceae	F__Desulfovibrionaceae	F__Mycobacteriaceae	O__Aridibacter	F__Aeromonadaceae	F__Chromatiaceae	F__Leptospiraceae	F__Sutterellaceae	F__Beijerinckiaceae	F__Acidaminococcaceae	F__GpVI	F__Trueperaceae	F__Rhodospirillaceae	O__Gp4	F__Helicobacteraceae	C__Betaproteobacteria	F__Pseudonocardiaceae	F__Clostridiales_Incertae_Sedis_XI	F__Nocardioidaceae	P__Chloroflexi	F__Nakamurellaceae	F__Nannocystaceae	F__Desulfobacteraceae	F__Nitrospiraceae	Unassigned	P__Planctomycetes	O__Gammaproteobacteria_incertae_sedis	F__Sandaracinaceae	F__GpXI	C__Spartobacteria	F__Beutenbergiaceae	O__Gp16	F__Aerococcaceae	F__Phycisphaeraceae	F__GpX	F__Geodermatophilaceae	O__Clostridiales	C__Epsilonproteobacteria	O__Chromatiales	F__Methylocystaceae	O__Bacteroidales	F__Sphingobacteriaceae	O__Sphingobacteriales	P__Acidobacteria	F__Iamiaceae	C__Acidobacteria_Gp3	F__Brevibacteriaceae	O__Flavobacteriales	F__Acidimicrobineae_incertae_sedis	O__Gp17	F__Fibrobacteraceae	F__Cystobacteraceae	F__Sanguibacteraceae	F__Reyranella	F__Sinobacteraceae	F__Ferrovaceae	F__Patulibacteraceae	F__Methylococcaceae	F__Nitrosomonadaceae	F__Prolixibacteraceae	F__Chloroflexaceae	F__Planococcaceae	F__Geobacteraceae	F__Leptotrichiaceae	F__Cyclobacteriaceae	F__GpIIb	O__Acidimicrobiales	F__Hyphomonadaceae	O__Bacillales	O__Terriglobus	F__Umboniibacter	F__Rubrobacteraceae	F__Leuconostocaceae	F__Cellulomonadaceae	F__Methylohalomonas	F__Dermabacteraceae	F__Thiotrichaceae	F__Spirochaetaceae	F__Micromonosporaceae	O__Chloroflexales	F__Cryptosporangiaceae	F__Shewanellaceae	F__Thermoleophilaceae	F__Planctomycetaceae	F__Paenibacillaceae_1	F__Xanthobacteraceae	F__Dermacoccaceae	O__Xanthomonadales	F__Acidimicrobiaceae	F__Kineosporiaceae	P__Verrucomicrobia	F__Rhizomicrobium	C__Subdivision3	F__Haliangiaceae	F__Bacillaceae_2	C__Armatimonadetes_gp5	F__Thermaceae	F__Catabacteriaceae	F__Fusobacteriaceae	C__Chloroflexia	F__Anaeroplasmataceae	F__Peptococcaceae_1	O__Bdellovibrionales	O__Lactobacillales	F__Rhodothermaceae	O__Rhodospirillales	F__Thermoactinomycetaceae_1	F__Synergistaceae	C__Clostridia	F__Clostridiales_Incertae_Sedis_XIII	P__Microgenomates	O__Pseudomonadales	F__Anaerolineaceae	F__Tepidisphaeraceae	F__Deferribacteraceae	O__Desulfobacterales	F__Opitutaceae	C__Candidatus_Cloacamonas	F__Syntrophomonadaceae	O__Bryobacter	F__Chryseolinea	F__Natranaerovirga	O__Solirubrobacterales	F__Euglenida	F__Desulfobulbaceae	F__Gracilibacteraceae	F__Holophagaceae	F__Desulfomicrobiaceae	F__Micrococcineae_incertae_sedis	F__Dermatophilaceae	O__Campylobacterales	O__Gp11	F__Peptoniphilaceae	F__Alicyclobacillaceae	F__Tsukamurellaceae	F__Oceanospirillaceae	F__Syntrophaceae	F__Marinilabiliaceae	F__Dietziaceae	F__Geminicoccus	F__Streptomycetaceae	O__Oceanospirillales	F__Procabacteriaceae	F__GpIV	F__Rhodobiaceae	O__Eilatimonas	F__Oceanospirillales_incertae_sedis	F__Bacillales_Incertae_Sedis_XII	F__Gallionellaceae	P__candidate_division_WPS.1	F__Myxococcaceae	F__Conexibacteraceae	C__Thermomicrobia	F__Heliobacteriaceae	F__Succinivibrionaceae	O__Spirochaetales	F__Catenulisporaceae	F__Ohtaekwangia	F__Halomonadaceae	O__Granulicella	F__Sphaerobacteraceae	F__Clostridiales_Incertae_Sedis_XII	F__Pseudoalteromonadaceae	F__Sporichthyaceae	O__Gp10	F__Eubacteriaceae	F__Bifidobacteriaceae	F__Sneathiellaceae	F__Syntrophobacteraceae	F__Magnetococcaceae	F__Promicromonosporaceae	P__Actinobacteria	F__Spiroplasmataceae	F__Fimbriimonadaceae	F__Chitinivibrionaceae	O__Alteromonadales	C__Candidatus_Hydrogenedens	P__Latescibacteria	F__Sulfuricellaceae	F__Eionea	O__Candidatus_Endomicrobium	O__Sphingomonadales	P__Lentisphaerae	F__Ignavibacteriaceae	F__Christensenellaceae	F__Oligosphaeraceae	F__Orbaceae	O__Terrimicrobium	C__Opitutae	F__Sedimenticola	O__Caulobacterales	F__Victivallaceae	C__Armatimonadetes_gp4
2020-023_PSC_0528	BL	14	28	35	103	307	18	0	0	17	297	0	8	46	5	0	0	3	3667	0	7	2202	0	0	26	27	0	3	0	0	0	0	1769	205	911	0	0	0	4	0	1633	0	3	113	128	52	0	555	482	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	3548	4	0	2	0	0	0	0	356	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	49	35	0	0	15	0	0	34	0	0	0	0	0	116	0	22	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
2020-023_PSC_0532	BL	1471	148	274	587	1375	824	0	230	0	96	0	0	0	0	0	83	121	0	35	272	0	101	0	0	0	0	247	0	0	194	0	0	0	94	140	0	0	0	0	206	0	217	0	0	0	0	0	0	0	0	87	5	0	0	0	0	0	0	0	0	0	0	0	53	0	5	0	0	133	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	218	0	0	0	0	132	0	193	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0534	BL	3587	236	0	1991	0	956	349	165	556	0	0	455	0	272	241	829	334	0	871	641	0	287	304	0	354	0	0	0	0	119	121	0	0	0	262	0	0	0	89	0	0	485	234	0	0	0	0	0	124	0	551	0	59	0	0	0	645	0	0	0	0	0	0	163	0	0	0	0	185	0	122	0	140	0	434	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	35	0	0	79	46	0	96	0	0	234	0	34	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	45	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0539	BL	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0543	BL	3334	3673	979	1286	106	1057	340	126	191	317	52	215	301	345	177	272	253	122	185	282	0	307	97	46	151	0	0	0	0	198	106	0	0	0	59	46	0	0	44	0	94	0	0	40	39	184	0	0	0	0	116	0	153	171	0	0	91	0	0	0	0	0	0	0	0	0	0	98	208	0	104	41	30	0	0	0	37	0	58	0	0	51	0	0	0	0	0	82	0	0	0	0	0	0	0	0	52	0	0	0	49	0	0	23	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	18	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0547	BL	432	24	183	262	384	71	7	22	45	31	0	6	27	64	33	88	35	0	17	18	0	19	9	0	20	0	13	0	21	0	51	0	10	14	17	0	0	0	0	0	0	52	0	0	0	14	4	0	21	5	0	11	5	0	3	0	0	0	0	0	0	0	0	5	0	15	0	0	8	0	0	21	18	28	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0551	BL	8678	1205	270	4033	321	3120	1002	258	510	0	0	991	0	981	10	1523	185	0	499	333	0	176	225	0	1168	0	0	0	0	127	260	0	352	372	0	0	0	0	79	0	0	816	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	170	0	361	0	0	131	0	0	0	113	0	0	380	226	0	150	0	0	92	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	215	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0578	BL	3115	0	1221	2381	310	1484	329	195	580	214	251	121	165	242	348	54	0	181	124	387	0	0	107	97	180	0	0	0	0	139	265	0	0	168	79	0	103	0	14	0	26	119	0	0	0	0	94	0	0	0	343	363	318	0	0	93	0	87	0	0	0	0	0	147	0	96	0	0	98	0	0	0	154	0	0	0	25	0	47	0	0	0	151	0	0	0	0	0	0	35	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	81	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0581	BL	7350	144	197	2075	2016	3266	845	632	584	332	0	238	197	2444	634	1153	481	0	504	232	0	160	284	86	447	0	0	0	0	0	105	0	571	212	60	0	0	142	119	114	0	119	0	0	0	0	0	0	249	0	81	97	147	0	0	0	172	0	104	0	0	0	51	243	0	0	0	0	60	128	125	0	191	0	0	0	68	0	0	0	0	0	119	0	0	0	0	284	0	0	0	129	240	0	0	0	0	0	0	0	0	0	0	0	96	0	0	166	0	0	0	0	38	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	56	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0587	BL	2751	51	62	1872	59	617	307	162	163	52	0	44	39	285	289	279	0	0	186	166	0	192	66	0	227	0	56	0	0	25	61	0	57	61	128	0	0	0	0	0	0	60	0	0	0	0	0	0	250	0	110	2	0	0	0	34	98	0	0	0	0	79	0	30	0	185	0	0	79	0	63	0	47	147	58	0	60	0	75	0	0	41	0	0	0	0	0	0	0	24	0	0	93	0	0	0	0	0	0	0	0	0	0	64	0	4	0	0	0	0	0	0	0	0	0	0	0	51	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	19	0	0	2	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0588	BL	2223	627	201	2739	106	1241	321	99	184	0	0	363	0	466	297	322	168	0	92	403	0	188	0	0	562	0	0	0	0	184	304	0	276	34	247	4	0	0	0	0	0	0	0	0	0	115	0	0	0	89	203	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	218	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	5	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0595	BL	28360	49	120	5176	9	5494	2878	1278	449	0	118	384	9	265	1059	431	143	32	562	917	58	1518	238	0	842	0	54	0	0	1308	362	0	0	104	588	70	0	63	243	19	25	315	63	0	0	114	54	0	170	86	322	44	170	0	0	62	68	79	52	0	0	11	53	42	0	290	0	0	12	0	63	24	711	77	20	19	252	19	37	17	0	23	200	0	93	8	3	147	0	114	0	216	0	0	94	0	41	0	0	4	15	0	71	68	38	41	38	102	56	0	60	0	66	0	0	0	0	33	27	29	42	24	0	62	0	19	0	49	10	49	27	0	0	0	0	0	10	85	0	0	8	0	30	0	14	0	10	0	18	0	0	0	18	11	0	24	54	57	0	14	19	0	6	0	0	0	0	0	0	5	0	2	30	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	15	0	13	23	0	0	18	0	12	0	0	0	0	0	0	0	0	0	0	0	0	30	12	0	0	0	4	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0603	BL	4162	574	884	3885	2633	3259	400	516	423	237	11	363	0	904	101	1502	372	92	638	182	3	414	0	0	115	0	0	0	0	98	94	0	305	891	524	0	0	0	0	0	0	16	0	0	0	119	0	0	616	0	78	341	0	0	0	0	0	0	498	0	0	144	61	284	156	0	0	0	114	0	8	0	92	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	109	0	0	0	0	0	0	0	0	0	0	0	254	0	49	0	133	0	363	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	194	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	338	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0607	BL	1946	2361	1343	1067	92	326	163	196	232	119	0	25	228	484	181	167	202	0	153	25	34	60	21	285	180	12	78	0	57	20	19	7	28	338	66	0	0	0	31	18	28	106	81	180	40	19	0	0	38	0	36	29	34	0	0	41	30	6	15	0	0	0	0	287	0	0	0	37	0	0	37	22	37	0	33	0	13	0	0	0	0	0	44	0	0	23	0	0	0	0	0	0	36	0	0	0	22	0	0	0	0	0	0	49	34	6	0	39	0	0	0	0	57	54	0	0	0	0	0	15	14	0	0	0	0	0	0	0	0	0	28	0	0	18	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0616	BL	4958	173	130	1945	251	811	376	243	87	26001	0	243	0	51	227	485	0	89	73	36	0	87	18	0	321	0	0	0	0	53	222	0	0	66	100	9	0	48	59	0	0	15	66	0	0	56	0	0	27	0	43	0	50	18	0	0	0	0	104	0	0	0	0	0	0	0	0	0	29	0	0	35	13	0	84	0	14	103	69	0	0	0	102	0	0	0	0	11	0	26	0	37	0	0	16	0	36	54	0	0	0	0	0	0	36	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	54	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0618	BL	3396	9041	2993	1182	798	1597	330	185	815	323	0	34	292	1008	240	230	556	0	304	692	0	99	76	1351	117	114	0	0	0	0	19	0	202	537	221	0	0	0	40	63	145	21	94	109	48	69	79	0	205	0	68	44	134	0	0	54	0	0	125	0	0	109	47	200	0	77	0	0	0	0	332	0	26	0	0	0	0	0	0	0	0	0	73	0	0	0	0	33	0	0	0	0	0	0	131	0	77	0	0	0	29	0	0	110	0	10	0	45	0	0	141	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	64	0	0	33	76	0	0	0	185	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	33	0	0	0	0	0	0	76	0	0	0	0	0	33	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
